ANNO;AteneoCOD;AteneoNOME;AteneoREGIONE;AteneoAREAGEO;CorsoTIPO;COD_FoET2013;DESC_FoET2013;Genere;DOTTORI
2018;05002;Pisa - Scuola normale superiore;Toscana;CENTRO;Dottorato di ricerca;3;Social sciences, journalism and information;M;4
2018;05002;Pisa - Scuola normale superiore;Toscana;CENTRO;Dottorato di ricerca;5;Natural sciences, mathematics and statistics;F;4
2018;05003;"Pisa - Scuola superiore studi universitari e perfezionamento ""S. Anna""";Toscana;CENTRO;Dottorato di ricerca;4;Business, administration and law;F;15
2018;05003;"Pisa - Scuola superiore studi universitari e perfezionamento ""S. Anna""";Toscana;CENTRO;Dottorato di ricerca;3;Social sciences, journalism and information;F;5
2018;05003;"Pisa - Scuola superiore studi universitari e perfezionamento ""S. Anna""";Toscana;CENTRO;Dottorato di ricerca;9;Health and welfare;F;3
2018;05003;"Pisa - Scuola superiore studi universitari e perfezionamento ""S. Anna""";Toscana;CENTRO;Dottorato di ricerca;4;Business, administration and law;M;12
2018;05003;"Pisa - Scuola superiore studi universitari e perfezionamento ""S. Anna""";Toscana;CENTRO;Dottorato di ricerca;6;Information and Communication Technologies (ICTs);M;1
2018;05003;"Pisa - Scuola superiore studi universitari e perfezionamento ""S. Anna""";Toscana;CENTRO;Dottorato di ricerca;5;Natural sciences, mathematics and statistics;M;4
2018;05003;"Pisa - Scuola superiore studi universitari e perfezionamento ""S. Anna""";Toscana;CENTRO;Dottorato di ricerca;9;Health and welfare;M;3
2018;05003;"Pisa - Scuola superiore studi universitari e perfezionamento ""S. Anna""";Toscana;CENTRO;Dottorato di ricerca;7;Engineering, manufacturing and construction;M;30
2018;05003;"Pisa - Scuola superiore studi universitari e perfezionamento ""S. Anna""";Toscana;CENTRO;Dottorato di ricerca;8;Agriculture, forestry, fisheries and veterinary;F;3
2018;05003;"Pisa - Scuola superiore studi universitari e perfezionamento ""S. Anna""";Toscana;CENTRO;Dottorato di ricerca;5;Natural sciences, mathematics and statistics;F;7
2018;05003;"Pisa - Scuola superiore studi universitari e perfezionamento ""S. Anna""";Toscana;CENTRO;Dottorato di ricerca;7;Engineering, manufacturing and construction;F;12
2018;05003;"Pisa - Scuola superiore studi universitari e perfezionamento ""S. Anna""";Toscana;CENTRO;Dottorato di ricerca;8;Agriculture, forestry, fisheries and veterinary;M;6
2018;05201;Siena - Università degli studi;Toscana;CENTRO;Dottorato di ricerca;6;Information and Communication Technologies (ICTs);F;1
2018;05201;Siena - Università degli studi;Toscana;CENTRO;Dottorato di ricerca;2;Arts and humanities;F;1
2018;05201;Siena - Università degli studi;Toscana;CENTRO;Dottorato di ricerca;5;Natural sciences, mathematics and statistics;F;25
2018;05201;Siena - Università degli studi;Toscana;CENTRO;Dottorato di ricerca;7;Engineering, manufacturing and construction;M;2
2018;05201;Siena - Università degli studi;Toscana;CENTRO;Dottorato di ricerca;9;Health and welfare;M;7
2018;05201;Siena - Università degli studi;Toscana;CENTRO;Dottorato di ricerca;3;Social sciences, journalism and information;F;2
2018;05201;Siena - Università degli studi;Toscana;CENTRO;Dottorato di ricerca;7;Engineering, manufacturing and construction;F;1
2018;05201;Siena - Università degli studi;Toscana;CENTRO;Dottorato di ricerca;4;Business, administration and law;F;3
2018;05201;Siena - Università degli studi;Toscana;CENTRO;Dottorato di ricerca;2;Arts and humanities;M;2
2018;05201;Siena - Università degli studi;Toscana;CENTRO;Dottorato di ricerca;5;Natural sciences, mathematics and statistics;M;28
2018;05201;Siena - Università degli studi;Toscana;CENTRO;Dottorato di ricerca;9;Health and welfare;F;11
2018;05201;Siena - Università degli studi;Toscana;CENTRO;Dottorato di ricerca;4;Business, administration and law;M;6
2018;05201;Siena - Università degli studi;Toscana;CENTRO;Dottorato di ricerca;3;Social sciences, journalism and information;M;6
2018;05202;Siena - Università per stranieri;Toscana;CENTRO;Dottorato di ricerca;2;Arts and humanities;M;2
2018;05202;Siena - Università per stranieri;Toscana;CENTRO;Dottorato di ricerca;2;Arts and humanities;F;4
2018;05401;Perugia - Università degli studi;Umbria;CENTRO;Dottorato di ricerca;5;Natural sciences, mathematics and statistics;M;18
2018;05401;Perugia - Università degli studi;Umbria;CENTRO;Dottorato di ricerca;3;Social sciences, journalism and information;F;7
2018;05401;Perugia - Università degli studi;Umbria;CENTRO;Dottorato di ricerca;5;Natural sciences, mathematics and statistics;F;19
2018;05401;Perugia - Università degli studi;Umbria;CENTRO;Dottorato di ricerca;2;Arts and humanities;F;6
2018;05401;Perugia - Università degli studi;Umbria;CENTRO;Dottorato di ricerca;7;Engineering, manufacturing and construction;F;8
2018;05401;Perugia - Università degli studi;Umbria;CENTRO;Dottorato di ricerca;9;Health and welfare;M;9
2018;05401;Perugia - Università degli studi;Umbria;CENTRO;Dottorato di ricerca;1;Education;F;1
2018;05401;Perugia - Università degli studi;Umbria;CENTRO;Dottorato di ricerca;2;Arts and humanities;M;3
2018;05401;Perugia - Università degli studi;Umbria;CENTRO;Dottorato di ricerca;3;Social sciences, journalism and information;M;3
2018;05401;Perugia - Università degli studi;Umbria;CENTRO;Dottorato di ricerca;8;Agriculture, forestry, fisheries and veterinary;M;3
2018;05401;Perugia - Università degli studi;Umbria;CENTRO;Dottorato di ricerca;4;Business, administration and law;F;10
2018;05401;Perugia - Università degli studi;Umbria;CENTRO;Dottorato di ricerca;4;Business, administration and law;M;5
2018;05401;Perugia - Università degli studi;Umbria;CENTRO;Dottorato di ricerca;8;Agriculture, forestry, fisheries and veterinary;F;13
2018;05401;Perugia - Università degli studi;Umbria;CENTRO;Dottorato di ricerca;7;Engineering, manufacturing and construction;M;7
2018;05401;Perugia - Università degli studi;Umbria;CENTRO;Dottorato di ricerca;9;Health and welfare;F;18
2018;05403;Perugia - Università per stranieri;Umbria;CENTRO;Dottorato di ricerca;2;Arts and humanities;M;1
2018;05403;Perugia - Università per stranieri;Umbria;CENTRO;Dottorato di ricerca;2;Arts and humanities;F;8
2018;05601;Viterbo - Università della Tuscia;Lazio;CENTRO;Dottorato di ricerca;7;Engineering, manufacturing and construction;F;1
2018;05601;Viterbo - Università della Tuscia;Lazio;CENTRO;Dottorato di ricerca;9;Health and welfare;F;1
2018;05601;Viterbo - Università della Tuscia;Lazio;CENTRO;Dottorato di ricerca;3;Social sciences, journalism and information;F;1
2018;05601;Viterbo - Università della Tuscia;Lazio;CENTRO;Dottorato di ricerca;7;Engineering, manufacturing and construction;M;1
2018;05601;Viterbo - Università della Tuscia;Lazio;CENTRO;Dottorato di ricerca;2;Arts and humanities;F;2
2018;05601;Viterbo - Università della Tuscia;Lazio;CENTRO;Dottorato di ricerca;8;Agriculture, forestry, fisheries and veterinary;M;14
2018;05601;Viterbo - Università della Tuscia;Lazio;CENTRO;Dottorato di ricerca;4;Business, administration and law;M;1
2018;05601;Viterbo - Università della Tuscia;Lazio;CENTRO;Dottorato di ricerca;5;Natural sciences, mathematics and statistics;F;9
2018;05601;Viterbo - Università della Tuscia;Lazio;CENTRO;Dottorato di ricerca;4;Business, administration and law;F;2
2018;05601;Viterbo - Università della Tuscia;Lazio;CENTRO;Dottorato di ricerca;2;Arts and humanities;M;1
2018;05601;Viterbo - Università della Tuscia;Lazio;CENTRO;Dottorato di ricerca;5;Natural sciences, mathematics and statistics;M;5
2018;05601;Viterbo - Università della Tuscia;Lazio;CENTRO;Dottorato di ricerca;8;Agriculture, forestry, fisheries and veterinary;F;14
2018;05801;"Roma - Università degli studi ""La Sapienza""";Lazio;CENTRO;Dottorato di ricerca;9;Health and welfare;M;64
2018;05801;"Roma - Università degli studi ""La Sapienza""";Lazio;CENTRO;Dottorato di ricerca;7;Engineering, manufacturing and construction;M;112
2018;05801;"Roma - Università degli studi ""La Sapienza""";Lazio;CENTRO;Dottorato di ricerca;4;Business, administration and law;F;42
2018;05801;"Roma - Università degli studi ""La Sapienza""";Lazio;CENTRO;Dottorato di ricerca;4;Business, administration and law;M;45
2018;05801;"Roma - Università degli studi ""La Sapienza""";Lazio;CENTRO;Dottorato di ricerca;7;Engineering, manufacturing and construction;F;100
2018;05801;"Roma - Università degli studi ""La Sapienza""";Lazio;CENTRO;Dottorato di ricerca;9;Health and welfare;F;109
2018;05801;"Roma - Università degli studi ""La Sapienza""";Lazio;CENTRO;Dottorato di ricerca;2;Arts and humanities;F;89
2018;05801;"Roma - Università degli studi ""La Sapienza""";Lazio;CENTRO;Dottorato di ricerca;5;Natural sciences, mathematics and statistics;F;120
2018;05801;"Roma - Università degli studi ""La Sapienza""";Lazio;CENTRO;Dottorato di ricerca;3;Social sciences, journalism and information;F;106
2018;05801;"Roma - Università degli studi ""La Sapienza""";Lazio;CENTRO;Dottorato di ricerca;6;Information and Communication Technologies (ICTs);F;4
2018;05801;"Roma - Università degli studi ""La Sapienza""";Lazio;CENTRO;Dottorato di ricerca;6;Information and Communication Technologies (ICTs);M;9
2018;05801;"Roma - Università degli studi ""La Sapienza""";Lazio;CENTRO;Dottorato di ricerca;2;Arts and humanities;M;57
2018;05801;"Roma - Università degli studi ""La Sapienza""";Lazio;CENTRO;Dottorato di ricerca;3;Social sciences, journalism and information;M;53
2018;05801;"Roma - Università degli studi ""La Sapienza""";Lazio;CENTRO;Dottorato di ricerca;5;Natural sciences, mathematics and statistics;M;96
2018;05802;"Roma - Università degli studi di ""Tor Vergata""";Lazio;CENTRO;Dottorato di ricerca;7;Engineering, manufacturing and construction;M;41
2018;05802;"Roma - Università degli studi di ""Tor Vergata""";Lazio;CENTRO;Dottorato di ricerca;3;Social sciences, journalism and information;M;12
2018;05802;"Roma - Università degli studi di ""Tor Vergata""";Lazio;CENTRO;Dottorato di ricerca;9;Health and welfare;F;47
2018;05802;"Roma - Università degli studi di ""Tor Vergata""";Lazio;CENTRO;Dottorato di ricerca;5;Natural sciences, mathematics and statistics;M;41
2018;05802;"Roma - Università degli studi di ""Tor Vergata""";Lazio;CENTRO;Dottorato di ricerca;5;Natural sciences, mathematics and statistics;F;53
2018;05802;"Roma - Università degli studi di ""Tor Vergata""";Lazio;CENTRO;Dottorato di ricerca;9;Health and welfare;M;35
2018;05802;"Roma - Università degli studi di ""Tor Vergata""";Lazio;CENTRO;Dottorato di ricerca;4;Business, administration and law;M;36
2018;05802;"Roma - Università degli studi di ""Tor Vergata""";Lazio;CENTRO;Dottorato di ricerca;3;Social sciences, journalism and information;F;7
2018;05802;"Roma - Università degli studi di ""Tor Vergata""";Lazio;CENTRO;Dottorato di ricerca;8;Agriculture, forestry, fisheries and veterinary;F;1
2018;05802;"Roma - Università degli studi di ""Tor Vergata""";Lazio;CENTRO;Dottorato di ricerca;10;Services;F;1
2018;05802;"Roma - Università degli studi di ""Tor Vergata""";Lazio;CENTRO;Dottorato di ricerca;6;Information and Communication Technologies (ICTs);M;1
2018;05802;"Roma - Università degli studi di ""Tor Vergata""";Lazio;CENTRO;Dottorato di ricerca;2;Arts and humanities;F;24
2018;05802;"Roma - Università degli studi di ""Tor Vergata""";Lazio;CENTRO;Dottorato di ricerca;1;Education;F;5
2018;05802;"Roma - Università degli studi di ""Tor Vergata""";Lazio;CENTRO;Dottorato di ricerca;7;Engineering, manufacturing and construction;F;12
2018;05802;"Roma - Università degli studi di ""Tor Vergata""";Lazio;CENTRO;Dottorato di ricerca;4;Business, administration and law;F;43
2018;05802;"Roma - Università degli studi di ""Tor Vergata""";Lazio;CENTRO;Dottorato di ricerca;2;Arts and humanities;M;14
2018;05803;Roma - Libera Università Maria SS.Assunta (LUMSA);Lazio;CENTRO;Dottorato di ricerca;4;Business, administration and law;M;2
2018;05803;Roma - Libera Università Maria SS.Assunta (LUMSA);Lazio;CENTRO;Dottorato di ricerca;3;Social sciences, journalism and information;M;3
2018;05803;Roma - Libera Università Maria SS.Assunta (LUMSA);Lazio;CENTRO;Dottorato di ricerca;4;Business, administration and law;F;2
2018;05803;Roma - Libera Università Maria SS.Assunta (LUMSA);Lazio;CENTRO;Dottorato di ricerca;3;Social sciences, journalism and information;F;2
2018;05805;Roma - Luiss Libera Università internazionale degli studi sociali Guido Carli;Lazio;CENTRO;Dottorato di ricerca;2;Arts and humanities;M;1
2018;05805;Roma - Luiss Libera Università internazionale degli studi sociali Guido Carli;Lazio;CENTRO;Dottorato di ricerca;2;Arts and humanities;F;1
2018;05805;Roma - Luiss Libera Università internazionale degli studi sociali Guido Carli;Lazio;CENTRO;Dottorato di ricerca;99;Field unknown/corso vecchio ordinamento;F;1
2018;05805;Roma - Luiss Libera Università internazionale degli studi sociali Guido Carli;Lazio;CENTRO;Dottorato di ricerca;4;Business, administration and law;F;12
2018;05805;Roma - Luiss Libera Università internazionale degli studi sociali Guido Carli;Lazio;CENTRO;Dottorato di ricerca;3;Social sciences, journalism and information;F;1
2018;05805;Roma - Luiss Libera Università internazionale degli studi sociali Guido Carli;Lazio;CENTRO;Dottorato di ricerca;3;Social sciences, journalism and information;M;6
2018;05805;Roma - Luiss Libera Università internazionale degli studi sociali Guido Carli;Lazio;CENTRO;Dottorato di ricerca;4;Business, administration and law;M;5
2018;05806;"Roma - Università degli studi del ""Foro Italico""";Lazio;CENTRO;Dottorato di ricerca;9;Health and welfare;F;1
2018;05806;"Roma - Università degli studi del ""Foro Italico""";Lazio;CENTRO;Dottorato di ricerca;10;Services;F;1
2018;05806;"Roma - Università degli studi del ""Foro Italico""";Lazio;CENTRO;Dottorato di ricerca;10;Services;M;4
2018;05806;"Roma - Università degli studi del ""Foro Italico""";Lazio;CENTRO;Dottorato di ricerca;5;Natural sciences, mathematics and statistics;M;1
2018;05806;"Roma - Università degli studi del ""Foro Italico""";Lazio;CENTRO;Dottorato di ricerca;1;Education;F;1
2018;05806;"Roma - Università degli studi del ""Foro Italico""";Lazio;CENTRO;Dottorato di ricerca;3;Social sciences, journalism and information;F;2
2018;05807;Roma - III Università degli studi;Lazio;CENTRO;Dottorato di ricerca;8;Agriculture, forestry, fisheries and veterinary;F;1
2018;05807;Roma - III Università degli studi;Lazio;CENTRO;Dottorato di ricerca;2;Arts and humanities;F;22
2018;05807;Roma - III Università degli studi;Lazio;CENTRO;Dottorato di ricerca;1;Education;M;1
2018;05807;Roma - III Università degli studi;Lazio;CENTRO;Dottorato di ricerca;4;Business, administration and law;M;17
2018;05807;Roma - III Università degli studi;Lazio;CENTRO;Dottorato di ricerca;5;Natural sciences, mathematics and statistics;M;24
2018;05807;Roma - III Università degli studi;Lazio;CENTRO;Dottorato di ricerca;1;Education;F;9
2018;05807;Roma - III Università degli studi;Lazio;CENTRO;Dottorato di ricerca;4;Business, administration and law;F;16
2018;05807;Roma - III Università degli studi;Lazio;CENTRO;Dottorato di ricerca;7;Engineering, manufacturing and construction;F;13
2018;05807;Roma - III Università degli studi;Lazio;CENTRO;Dottorato di ricerca;3;Social sciences, journalism and information;M;7
2018;05807;Roma - III Università degli studi;Lazio;CENTRO;Dottorato di ricerca;9;Health and welfare;F;1
2018;05807;Roma - III Università degli studi;Lazio;CENTRO;Dottorato di ricerca;6;Information and Communication Technologies (ICTs);M;2
2018;05807;Roma - III Università degli studi;Lazio;CENTRO;Dottorato di ricerca;5;Natural sciences, mathematics and statistics;F;25
2018;05807;Roma - III Università degli studi;Lazio;CENTRO;Dottorato di ricerca;3;Social sciences, journalism and information;F;7
2018;05807;Roma - III Università degli studi;Lazio;CENTRO;Dottorato di ricerca;7;Engineering, manufacturing and construction;M;25
2018;05807;Roma - III Università degli studi;Lazio;CENTRO;Dottorato di ricerca;2;Arts and humanities;M;14
2018;05808;"Roma - Università ""Campus Bio-Medico""";Lazio;CENTRO;Dottorato di ricerca;7;Engineering, manufacturing and construction;F;1
2018;05808;"Roma - Università ""Campus Bio-Medico""";Lazio;CENTRO;Dottorato di ricerca;7;Engineering, manufacturing and construction;M;4
